Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,,
2015-10-27,105.22991180419922,113.08000183105469,113.23999786376953,112.5199966430664,112.55000305175781,31390500
2015-10-28,106.10465240478516,114.0199966430664,114.0199966430664,112.33999633789062,113.25,42221900
2015-10-29,105.93714141845703,113.83999633789062,114.02999877929688,113.37999725341797,113.5,24913300
2015-10-30,105.46256256103516,113.33000183105469,114.08000183105469,113.30000305175781,113.88999938964844,27199200
2015-11-02,106.65370178222656,114.61000061035156,114.75,113.38999938964844,113.62999725341797,22176900
2015-11-03,107.02593994140625,115.01000213623047,115.41999816894531,114.20999908447266,114.37999725341797,20418400
2015-11-04,107.03523254394531,115.0199966430664,115.47000122070312,114.54000091552734,115.38999938964844,28633000
2015-11-05,106.74674224853516,114.70999908447266,115.4000015258789,114.11000061035156,115.12000274658203,25004100
2015-11-06,106.82121276855469,114.79000091552734,114.91999816894531,113.76000213623047,114.48999786376953,29924900
2015-11-09,105.68588256835938,113.56999969482422,114.51000213623047,112.87000274658203,114.36000061035156,33479800
2015-11-10,105.4160385131836,113.27999877929688,113.38999938964844,112.62999725341797,112.97000122070312,35452100
2015-11-11,105.28575134277344,113.13999938964844,114.13999938964844,112.94999694824219,113.58999633789062,22748800
2015-11-12,104.26212310791016,112.04000091552734,113.2300033569336,111.95999908447266,112.68000030517578,31196900
2015-11-13,102.21482849121094,109.83999633789062,111.69000244140625,109.77999877929688,111.56999969482422,52836000
2015-11-16,103.68516540527344,111.41999816894531,111.44000244140625,109.4800033569336,109.7300033569336,33980600
2015-11-17,103.75029754638672,111.48999786376953,112.29000091552734,111.20999908447266,111.61000061035156,30579500
2015-11-18,105.74174499511719,113.62999725341797,113.73999786376953,111.83000183105469,111.94000244140625,32966500
2015-11-19,105.81616973876953,113.70999908447266,114.2300033569336,113.48999786376953,113.69000244140625,26188100
2015-11-20,106.5327377319336,114.4800033569336,114.56999969482422,114.13999938964844,114.25,22727600
2015-11-23,106.22561645507812,114.1500015258789,114.94000244140625,113.66000366210938,114.5199966430664,20696200
2015-11-24,106.13256072998047,114.05000305175781,114.31999969482422,112.83999633789062,113.41000366210938,26374400
2015-11-25,106.22561645507812,114.1500015258789,114.36000061035156,113.91000366210938,114.22000122070312,14159900
2015-11-27,106.37451171875,114.30999755859375,114.54000091552734,113.91999816894531,114.4000015258789,8828000
2015-11-30,106.10465240478516,114.0199966430664,114.6500015258789,113.6500015258789,114.6500015258789,25041600
2015-12-01,107.16549682617188,115.16000366210938,115.16000366210938,114.33999633789062,114.4800033569336,28639400
2015-12-02,106.50479888916016,114.44999694824219,115.75,114.27999877929688,115.25,22395500
2015-12-03,104.69949340820312,112.51000213623047,114.95999908447266,111.83999633789062,114.76000213623047,42754300
2015-12-04,107.14691162109375,115.13999938964844,115.33000183105469,112.62000274658203,112.8499984741211,40037300
2015-12-07,106.66299438476562,114.62000274658203,115.29000091552734,114.06999969482422,115.22000122070312,25892100
2015-12-08,106.67231750488281,114.62999725341797,115.0,113.37999725341797,113.41999816894531,30792600
2015-12-09,105.05307006835938,112.88999938964844,114.76000213623047,112.19999694824219,114.12999725341797,48509200
2015-12-10,105.52770233154297,113.4000015258789,114.16000366210938,112.80999755859375,113.1500015258789,30154600
2015-12-11,103.09886932373047,110.79000091552734,112.38999938964844,110.72000122070312,112.08999633789062,56022200
2015-12-14,103.88056182861328,111.62999725341797,111.68000030517578,109.37999725341797,110.94000244140625,53098500
2015-12-15,104.51338958740234,112.30999755859375,113.27999877929688,112.16999816894531,112.66000366210938,48428000
2015-12-16,106.06742858886719,113.9800033569336,114.16999816894531,111.88999938964844,113.06999969482422,44944100
2015-12-17,104.52267456054688,112.31999969482422,114.4800033569336,112.30000305175781,114.4800033569336,45668800
2015-12-18,102.51766967773438,109.83000183105469,111.87999725341797,109.83000183105469,111.62999725341797,53746100
2015-12-21,103.65644836425781,111.05000305175781,111.06999969482422,110.05000305175781,110.87000274658203,26432800
2015-12-22,104.33783721923828,111.77999877929688,111.94000244140625,111.05000305175781,111.63999938964844,26540300
2015-12-23,105.11257934570312,112.61000061035156,112.69000244140625,112.16000366210938,112.36000061035156,25656900
2015-12-24,105.09392547607422,112.58999633789062,112.9000015258789,112.54000091552734,112.61000061035156,11468600
2015-12-28,105.03792572021484,112.52999877929688,112.55000305175781,111.51000213623047,112.31999969482422,19183600
2015-12-29,106.6900634765625,114.30000305175781,114.55000305175781,113.12999725341797,113.19999694824219,27725700
2015-12-30,105.7286376953125,113.2699966430664,114.23999786376953,113.25,114.19999694824219,19520100
2015-12-31,104.4124984741211,111.86000061035156,113.08000183105469,111.83999633789062,112.87000274658203,29886800
2016-01-04,102.20967102050781,109.5,109.5999984741211,108.12000274658203,109.44999694824219,50807600
2016-01-05,102.03228759765625,109.30999755859375,110.18000030517578,108.80000305175781,110.04000091552734,38795200
2016-01-06,101.05220031738281,108.26000213623047,108.88999938964844,107.41000366210938,107.41000366210938,41891100
2016-01-07,97.88790130615234,104.87000274658203,107.29000091552734,104.80999755859375,105.94999694824219,61386300
2016-01-08,97.0851821899414,104.01000213623047,106.29000091552734,103.9000015258789,105.62999725341797,69344000
2016-01-11,97.38385772705078,104.33000183105469,105.05999755859375,102.7300033569336,104.75,50024100
2016-01-12,98.5132827758789,105.54000091552734,106.08000183105469,104.08000183105469,105.33000183105469,46734200
2016-01-13,95.11566162109375,101.9000015258789,106.2300033569336,101.73999786376953,105.97000122070312,69870700
2016-01-14,97.14115905761719,104.06999969482422,104.9800033569336,100.66999816894531,102.30000305175781,78445700
2016-01-15,94.12621307373047,100.83999633789062,101.94000244140625,99.51000213623047,100.62000274658203,91443900
2016-01-19,94.33158874511719,101.05999755859375,102.37000274658203,99.87999725341797,102.20999908447266,56563800
2016-01-20,94.04222106933594,100.75,101.83000183105469,97.25,99.47000122070312,86675000
2016-01-21,94.13558197021484,100.8499984741211,102.3499984741211,99.81999969482422,101.18000030517578,61660100
2016-01-22,96.86112976074219,103.7699966430664,103.80999755859375,102.52999877929688,102.87999725341797,42229800
2016-01-25,95.42369079589844,102.2300033569336,103.98999786376953,102.13999938964844,103.4000015258789,38881500
2016-01-26,96.28240966796875,103.1500015258789,103.58999633789062,101.76000213623047,102.66000366210938,36143900
2016-01-27,93.88352966308594,100.58000183105469,102.98999786376953,100.1500015258789,102.55000305175781,54524700
2016-01-28,95.20899200439453,102.0,102.29000091552734,100.26000213623047,102.25,47641500
2016-01-29,97.19718933105469,104.12999725341797,104.16999816894531,101.94000244140625,101.97000122070312,54245100
2016-02-01,97.45852661132812,104.41000366210938,104.80000305175781,103.2300033569336,103.62999725341797,32750300
2016-02-02,95.34899139404297,102.1500015258789,103.97000122070312,101.83999633789062,103.93000030517578,44928100
2016-02-03,94.89163970947266,101.66000366210938,102.83000183105469,99.87999725341797,102.83000183105469,61572900
2016-02-04,94.88226318359375,101.6500015258789,102.45999908447266,100.44000244140625,101.38999938964844,49321600
2016-02-05,91.5873031616211,98.12000274658203,101.33000183105469,97.72000122070312,101.29000091552734,70749900
